rank_tier,cwid,name,primary_title,primary_department,confirmed_pubs,active_pi_grants,max_pub_impact
E_tail,"gstrong","Greta R. Strong","Assistant Professor of Community Outreach Teaching in Neurology","Neurology",1,0,37.0
E_tail,"ais9001","Aida Saliby","Assistant Professor of Clinical Medicine","Medicine",1,0,
E_tail,"suv9015","Suzanne Voelker","Assistant Professor of Clinical Psychiatry","Psychiatry",1,0,
E_tail,"skh4010","Suzana Khalil","Assistant Professor of Clinical Anesthesiology","Anesthesiology",1,0,
E_tail,"kvp4002","Krupa Patel","Assistant Professor of Clinical Anesthesiology","Anesthesiology",1,0,
E_tail,"ber9036","Bernadith Russell","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",1,0,
E_tail,"cht2012","Chin Tang","Assistant Professor of Clinical Medicine","Medicine",1,0,
E_tail,"sjc3001","Szu Yu J. Chen","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",1,0,
E_tail,"mas9707","Mark Slomovits","Assistant Professor of Clinical Anesthesiology","Anesthesiology",1,0,
E_tail,"bcs9003","Ben Shin","Assistant Professor of Clinical Rehabilitation Medicine","Rehabilitation Medicine",1,0,
E_tail,"hyk9016","Ally Kwun","Assistant Professor of Clinical Urology","Urology",1,0,
E_tail,"ami4005","Amar Ingravera","Assistant Professor of Clinical Pediatrics","Pediatrics",1,0,37.0
E_tail,"val9028","Vanessa Lee","Assistant Professor of Clinical Medicine","Medicine",1,0,
E_tail,"jul4031","Julie Lin","Instructor in Clinical Ophthalmology","Ophthalmology",1,0,
E_tail,"eab9012","Jeffrey Earl Ball","Assistant Professor of Clinical Medicine","Medicine",1,0,
E_tail,"sdbigger","Shaun Biggers","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",1,0,
E_tail,"zam9024","Zachary Mulvihill","Assistant Professor of Clinical Medicine","Medicine",1,0,
E_tail,"laa7002","Lauren Antler","Assistant Professor of Clinical Psychiatry","Psychiatry",1,0,
E_tail,"dil9071","Diane Lee","Assistant Professor of Psychology in Pediatrics","Pediatrics",1,0,55.0
E_tail,"jrw9024","John Fitzgerald","Assistant Professor of Clinical Neurology","Neurology",1,0,
E_tail,"kgreenin","Kelly M. Greening","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",1,0,
E_tail,"ask9025","Alexandra S Klufas","Assistant Professor of Clinical Psychiatry","Psychiatry",1,0,
E_tail,"buf9003","Stephanie Yee-Oleksy","Assistant Professor of Clinical Surgery","Surgery",1,0,36.0
E_tail,"san9070","Sagar Nakrani","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",1,0,
E_tail,"elb7007","Elisabeth Baron","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",1,0,
E_tail,"sel2013","Seung Koo Lee","Assistant Professor of Cell Biology Research in Radiology","Radiology",1,0,43.0
E_tail,"blk9001","Britny Keith","Instructor in Surgery","Surgery",1,0,57.0
E_tail,"daj9133","Kenneth Han","Assistant Professor of Clinical Neurology","Neurology",1,0,
E_tail,"agg9003","Allison G Gorman","Assistant Professor of Clinical Pediatrics","Pediatrics",1,0,
C_active_PI,"yiwang","Yi Wang","Professor of Physics in Radiology","Radiology",0,4,
C_active_PI,"tmilner","Teresa A Milner","Professor of Neuroscience","Brain and Mind Research",0,2,
C_active_PI,"chm2042","Christopher E Mason","Professor of Systems and Computational Biomedicine","Systems and Computational Biomedicine",0,2,
C_active_PI,"xyhuang","Xin-Yun Huang","Professor of Biochemistry and Biophysics","Biochemistry and Biophysics",0,2,
C_active_PI,"dal2023","Dana Leifer","Associate Professor of Neurology","Neurology",0,1,
C_active_PI,"jik9027","Jiwon Kim","Associate Professor of Medicine","Medicine",0,1,
C_active_PI,"del9096","Deborah Levine","Associate Professor of Clinical Emergency Medicine","Emergency Medicine",0,1,
E_tail,"mawood","Michael A. Wood","Assistant Librarian","Library",0,0,
E_tail,"jhj9004","Joon Ho Jang","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"zom9015","Soshana Clerizier","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"lar4014","Lakshmisahithi Rani Jaeel","Instructor in Clinical Ophthalmology","Ophthalmology",0,0,
E_tail,"rdm4002","Randall Martin","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"acb9014","Christine Wu","Instructor in Medicine","Medicine",0,0,
E_tail,"ryp4004","Ryan Pang","Instructor in Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"tol9025","Tome Levy","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"chs9307","Chandrika Sridharamurthy","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"jlk7006","Jennifer L Kindman","Assistant Professor of Emergency Medicine in Clinical Radiology","Radiology",0,0,
E_tail,"sam4053","Sarah Miller","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"ydb9006","Erik Lawrence","Assistant Professor of Clinical Radiology","Radiology",0,0,
E_tail,"kiy9004","Kirk C Young","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"liw9077","Lilian Li Lian Wong","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"szc9006","Suzanne Rachel Cole","Assistant Professor of Family Medicine in Clinical Medicine","Medicine",0,0,
E_tail,"sdu4006","Sashank Meher Krishna Dusi","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"raz9012","Raymond Zou","Instructor in Medicine","Medicine",0,0,
E_tail,"mdl9008","Moshe D. Lehrer","Assistant Professor of Medicine","Medicine",0,0,
E_tail,"juk9039","Junnie Mark-Kobashi","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"vin3001","Vincent Waikuen Ng","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"mcs9013","Moitri Chowdhury Savard","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"pas4026","Paridhi Shah","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"nid4017","Nina DeBenedictis","Assistant Professor of Pediatrics","Pediatrics",0,0,
E_tail,"jiw9014","Jian Wang","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"ket4014","Keshav Teelucksingh","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"jea9175","Jena Andreu","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"njl4001","Nancy Lee","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"gmm9008","Gregory Mcwilliams","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"amn9020","Anna Neystat","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"jvc9007","James Coleman","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"hes2021","Herie Sun","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"cyi9002","Cynthia Isedeh","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"lam4031","Lauren Miller-Lopez","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"rcl9003","Regina C. Lee","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"cer2008","Chloe Rowe","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"rwt9002","Michelle Ramos","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"shg4029","Shadi Safar Gholi","Assistant Professor of Medicine","Medicine",0,0,
E_tail,"sah4038","Sana Hussain","Assistant Professor of Psychology in Clinical Pediatrics","Pediatrics",0,0,
E_tail,"yac7005","Yi-Ju Chen","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"kin9030","Kimberly Ng","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"daw9157","Daniel Wolfanger","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"vap9014","Vanessa Pena","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"mid2014","Michael William Destefano","Assistant Professor of Clinical Radiology","Radiology",0,0,
E_tail,"zan2001","Zahra Naqvi","Assistant Professor of Psychiatry","Psychiatry",0,0,
E_tail,"tateder","Derek M. Tate","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"mdepena","Maria De Pena-Nowak","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"jic9063","Joseph Chen","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"hih9008","Hillary Harrison","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"mlm4002","Michelle Mikhno","Instructor in Pediatrics","Pediatrics",0,0,
E_tail,"til4026","Tiffany Lei","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"pls2002","Peter Shue","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"xcm9002","Sarah Sha","Instructor of Human Genetics in Clinical Neuroscience","Brain and Mind Research",0,0,
E_tail,"asl2008","Amanda Susan Lin","Instructor in Medicine","Medicine",0,0,
E_tail,"nmw9003","Nicole Wawrin","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"san9085","Sarah Nachimson-Stark","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"amr9113","Angela Rios","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"oka9009","Lisa Koers","Assistant Professor of Family Medicine in Clinical Medicine","Medicine",0,0,
E_tail,"nob9038","Noemi Balogh","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"mia4030","Michael Amador","Instructor in Medicine","Medicine",0,0,
E_tail,"bwj9002","Brian Joo","Assistant Professor of Clinical Radiology","Radiology",0,0,
E_tail,"sjy9005","Eugene Yoon","Assistant Professor of Family Medicine in Clinical Medicine","Medicine",0,0,
E_tail,"llw2001","Luise L Weinstein","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"mbe9001","Marc Barry Ehrenpreis","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"vzj9001","Ilana Pomerantz","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"lar9033","Lauren Ruggiero","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"mec2032","Maria E. Compte","Assistant Professor of Teaching in Medicine","Medicine",0,0,
E_tail,"ssc9001","Susan Cha","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"mac9134","May K. Chu","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"als9266","Alex Stewart","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"emk9031","Elizabeth Karolczuk Flowers","Instructor in Pediatrics","Pediatrics",0,0,
E_tail,"chs9348","Christine Scaglione","Instructor in Pediatrics","Pediatrics",0,0,
E_tail,"prr7016","Priya Raja","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"sam4074","Sana Masood","Assistant Archivist","Library",0,0,
E_tail,"dcd2001","Devorah C Daley","Instructor in Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"siw9001","Sidney S Wu","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"mii4006","Michela Isono","Assistant Professor of Family Medicine in Clinical Medicine","Medicine",0,0,
E_tail,"szk2008","Sushil Kumar","Assistant Professor of Anatomy Teaching in Radiology","Radiology",0,0,
E_tail,"anc4074","Andrew Costin","Assistant Professor of Medicine","Medicine",0,0,
E_tail,"smc9017","Shanon M. Connolly","Assistant Professor of Clinical Radiology","Radiology",0,0,
E_tail,"mes9077","Melanie Sisti","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"str4021","Stephanie Rademeyer","Instructor in Psychiatry","Psychiatry",0,0,
E_tail,"sag4045","Saori Goto","Instructor in Medicine","Medicine",0,0,
E_tail,"das9130","David A Sion","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"shs2001","Sheri Saltzman","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"ajg2006","Adam Jay Gersten","Clinical Associate Professor of Pathology and Laboratory Medicine (Pending Appointment at Rank)","Pathology and Laboratory Medicine",0,0,
E_tail,"sas2004","Sam Senturia","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"zae9005","Oscar Roldan","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"nel9011","Nevena Lucic","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"jom9310","Joseph Mailman","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"mkt7001","Maria Teaiwa","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"elo4006","Elizabeth Odom","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"sfh7001","Shao Fen Sherry Huang","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"stf9100","Cindy Do","Instructor in Pediatrics","Pediatrics",0,0,
E_tail,"emv9009","Elvira Marie Villafuerte","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"njp4003","Niranjani Jyotibasu Padayachi","Instructor in Medicine","Medicine",0,0,
E_tail,"ril7003","Richard Leung","Assistant Professor of Clinical Neurology","Neurology",0,0,
E_tail,"man3002","Marisol Nardi","Assistant Professor of Medicine","Medicine",0,0,
E_tail,"cam9172","Christopher Alfredo Mendoza","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"jah4001","Jayne Ha","Assistant Professor of Clinical Rehabilitation Medicine","Rehabilitation Medicine",0,0,
E_tail,"ysh9002","Nasser Ayyad","Assistant Professor of Clinical Rehabilitation Medicine","Rehabilitation Medicine",0,0,
E_tail,"fmf9001","Frida Fridman","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"sml9028","Shona Lee","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"vra9001","Venkateswara R. Atluru","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"sed7011","Stephen Downey","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"bla2003","Bem Linton Atim","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"ryb9017","Ryan Bell","Assistant Professor","Medicine",0,0,
E_tail,"hok9010","Hooman Kamel","Professor of Neurology","Neurology",0,0,
E_tail,"wil9049","William Lamson","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"emg4014","Emma Greever","Instructor in Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"sts9155","Steven Sheng","Instructor in Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"sal2037","Shari LeFauve","Instructor of Physician Assistant Studies in Clinical Medicine","Medicine",0,0,
E_tail,"lis9128","Liang Shen","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"nrt4001","Nicole Topich","Assistant Librarian in Psychiatry","Psychiatry",0,0,
E_tail,"akk4001","Aisha Khalid Khan","Assistant Professor of Physician Assistant Studies in Surgery","Surgery",0,0,
E_tail,"caf2015","Carol Fiore","Assistant Professor of Physician Assistant Studies in Surgery","Surgery",0,0,
E_tail,"nah9045","Nadia Haqqie","Assistant Professor of Ophthalmology","Ophthalmology",0,0,
E_tail,"jez4016","Jennel Alexis Zeppieri","Assistant Professor of Medicine in Clinical Radiology","Radiology",0,0,
E_tail,"kaf4010","Katherine Fogarty","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"lac9169","Laura Chen","Assistant Professor of Medicine","Medicine",0,0,
E_tail,"nep9025","Neil Patel","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"pcm7001","Paul McCormick","Assistant Professor of Clinical Psychiatry","Psychiatry",0,0,
E_tail,"kcs9011","Karl Schlobohm","Assistant Professor of Clinical Radiology","Radiology",0,0,
E_tail,"apw9011","Apra-Marie Watson","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"men9031","Menimabasi Ndaessien","Assistant Professor of Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"xig9006","John Debella","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"ama9097","Ariel Anderson","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"cdb9011","Carly Borinsky","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"elw3001","Eliza Wierzbinska","Assistant Professor of Psychology in Clinical Psychiatry","Psychiatry",0,0,
E_tail,"jcm9018","John McCartie","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"jjw9011","Jason White","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"upc4001","Upasana Bagaria Chohan","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"juh4020","Julia Hermos","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"ciw9002","Corey Ilyssa Wasserman","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"bws9005","Benjamin Scallon","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"pwc9002","Paul Chung","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"jer9123","Jane Ellen Rosini","Assistant Professor of Clinical Pediatrics","Pediatrics",0,0,
E_tail,"vik9015","Vibhuti Chopra","Assistant Professor of Clinical Anesthesiology","Anesthesiology",0,0,
E_tail,"alc9303","Allegra Cummings","Assistant Professor of Clinical Obstetrics and Gynecology","Obstetrics and Gynecology",0,0,
E_tail,"ndy9002","Benjamin Schwarz","Assistant Professor of Clinical Medicine","Medicine",0,0,
E_tail,"any9017","Anne Yim","Instructor in Clinical Emergency Medicine","Emergency Medicine",0,0,
E_tail,"mec4026","Meaghan Coyne","Assistant Professor of Clinical Medicine","Medicine",0,0,
